scenario,controller,repeat,status,route_completed,collision_proxy,static_collision,min_gt_distance,travel_time,observed_duration,path_length,stop_count,stop_duration,max_lateral_displacement,passing_side,side_switches,sustained_moving_pass_s,return_to_route,route_reference_heading_rad,interaction_start_s,interaction_end_s,passing_clearance_m,overtaking_duration_s,active_passing_success,yielding_success,overtaking_success,functional_pass,scenario_pass,behavior_label,integrated_social_cost,min_social_norm,personal_space_violation_s,social_lt_1_5_s,direction_switches,omega_variation,yolo_responses_s,rtf,resume,first_detection_time,first_detection_response_time,first_reaction_time,first_non_cruise_time,detection_to_reaction_latency,first_visible_time,visibility_review_complete,source_run,passing_duration,offset_duration,parallel_duration,recover_duration,final_lateral_error,minimum_passing_clearance,emergency_stop_count,pass_replan_count,planning_p95_ms,stop_reasons
static_obstruction,active_passing,17,VALID,False,False,False,3.369151990757109,,70.00000365078449,0.5274938820832922,1,67.78333686850965,0.10274483664794894,NONE,0,0.0,True,0.0,,,,,False,,,False,False,FAIL,0.07937873985372432,3.1078860163827997,0.0,0.0,0,0.5376795539936572,9.45996874306222,0.9555524481250542,True,0.06666663885116575,0.2166666779667139,0.3166666831821203,0.3166666831821203,0.2500000443309546,,False,D:\detection\robot_human_isaac6\outputs\active_passing\development\static_obstruction\active_passing\seed_17\run_01,1.6000000834465027,1.6000000834465027,0.0,0.0,0.10274483664794894,,1,0,0.4921449923131148,"['LATCHED_STOP_REQUIRES_SAFE_REPLAN', 'TARGET_STALE_DURING_CONFLICT']"
static_obstruction,active_passing,17,VALID,False,False,False,2.820832749015392,,70.00000365078449,1.387880347605409,2,64.48333669640124,0.6213253780010429,RIGHT,0,0.0,False,0.0,13.183334020897746,68.10000355169177,,,False,,,False,False,FAIL,0.3597905317435821,2.6138525024804933,0.0,0.0,0,0.7417485517547295,8.436897672514426,0.8461072605692048,True,0.06666663885116575,0.2166666779667139,0.3166666831821203,0.3166666831821203,0.2500000443309546,,False,D:\detection\robot_human_isaac6\outputs\active_passing\development\static_obstruction\active_passing\seed_17\run_02,4.600000239908695,4.600000239908695,0.0,0.0,0.6213253780010429,,2,8,3.9547950065752944,"['CHOSEN_SIDE_PREDICTED_COLLISION', 'LATCHED_STOP_REQUIRES_SAFE_REPLAN', 'TARGET_STALE_DURING_CONFLICT']"
static_obstruction,active_passing,17,VALID,False,False,False,2.820832749015392,,70.00000365078449,1.387880347605409,2,64.48333669640124,0.6213253780010429,RIGHT,0,0.0,False,0.0,13.183334020897746,68.10000355169177,,,False,,,False,False,FAIL,0.3597905317435821,2.6138525024804933,0.0,0.0,0,0.7417485517547295,8.53410521942988,0.8558558689344852,True,0.06666663885116575,0.2166666779667139,0.3166666831821203,0.3166666831821203,0.2500000443309546,,False,D:\detection\robot_human_isaac6\outputs\active_passing\development\static_obstruction\active_passing\seed_17\run_03,4.600000239908695,4.600000239908695,0.0,0.0,0.6213253780010429,,2,8,3.9017200069793034,"['CHOSEN_SIDE_PREDICTED_COLLISION', 'LATCHED_STOP_REQUIRES_SAFE_REPLAN', 'TARGET_STALE_DURING_CONFLICT']"
